_id,Hệ điều hành,Bộ vi xử lý,Hãng sản xuất,image_url,product_name,Cân nặng,VGA,price,product_url,device,"Bảo mật, công nghệ",Giao tiếp mạng,Card Reader,Kích thước (rộng x dài x cao),Bộ nhớ trong,Ổ cứng,Màn hình,Ổ quang,Dung lượng tối đa,Giao tiếp không dây,Cổng giao tiếp,Chủng loại,Số khe cắm,Mầu sắc,Part Number,Chipset,Phụ kiện đi kèm,ram
62a5d6b25e7f53608f8c83cd,windows 10 home sl,"intel® core™ i3-1115g4 (3.00ghz up to 4.10ghz, 6mb cache)",,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-vivobook-x415ea-eb548t-1-ksp256b.jpg,,1.60 kg,intel uhd graphics,13390000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek560t.html,laptop,,,v4.1,,"ddr4 3200mhz, 1 khe cắm tối đa 20gb",256gb m.2 nvme pcie 3.0 ssd,màn hình chống loá,,4gb,,1 x usb 3.2 gen 1 type-a 1 x usb 3.2 gen 1 type-c 2 x usb 2.0 type-a 1 x hdmi 1.4 1 x 3.5mm combo audio jack,laptop asus vivobook x415ea-ek560t,,,,,,
62a5d6b25e7f53608f8c83ce,mac os,apple m1 pro,,https://image.cellphones.com.vn/358x/media/catalog/product/m/a/macbook-pro-14-inch-2021-32gb-1tb-2_6.jpg,,2.2 kg,card tích hợp - 16 core-gpu,71990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-10cpu-16gpu-32gb-1tb-96w.html,laptop,,,v5.0,,không hỗ trợ nâng cấp,1 tb ssd,"liquid retina xdr, tần số quét 120hz",,32gb,,3 x thunderbolt 4 usb-c 1 x hdmi 1 x jack tai nghe 3.5 mm 1 x sd,macbook pro 14 inch 2021 m1 pro 10 cpu - 16 gpu 32gb 1tb sạc 96w | chính hãng apple việt nam,,,,,,
62a5d6b25e7f53608f8c83cf,windows 10 home,intel® core™ i5-10210u,,https://image.cellphones.com.vn/358x/media/catalog/product/1/4/14_1_17-ksp.jpg,,1.6 kg,intel uhd graphics,16290000,https://cellphones.com.vn/laptop-msi-modern-15-a10mu-667vn.html,laptop,,,bluetooth v5,,"ddr4-2666, 2 khe cắm tối đa 64gb",512gb ssd,15.6 inches,,8gb,,1x type-c (usb3.2 gen1 / dp) 1x type-a usb3.2 gen1 2x type-a usb3.2 gen2 1x micro sd 1x (4k - 30hz) hdmi 1x jack kết hợp mic-in/headphone-out,laptop msi modern 15 a10mu-667vn,,,,,,
62a5d6b35e7f53608f8c83d0,windows 10 home sl,"amd ryzen™ 5-3500u, 2.10ghz upto 3.70ghz, 4 mb cache, 4 cores 8 threads",,https://image.cellphones.com.vn/358x/media/catalog/product/_/0/_0003_34994_vos_3405.jpg,,1.64 kg,amd radeon™ graphics,14890000,https://cellphones.com.vn/laptop-dell-vostro-3405-ryzen-5-ram-4gb-ssd-256gb.html,laptop,,,v5.0,,4gb ddr4 2400 mhz 2 khe (1 khe 4gb + 1 khe rời),256gb ssd m2 pcie nvme,14.0 inch fhd (1920 x 1080) anti-glare,,4gb,,"2 usb 3.2 gen1 type-a ports, 1 usb 2.0 port, 1 hdmi 1.4 port, 1x jack 3.5mm",laptop dell vostro 3405 v4r53500u001w,,,,,,
62a5d6b35e7f53608f8c83d1,windows 10 home sl,intel core i3-1115g4 1.7ghz up to 4.1ghz 6mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-vivobook-a415ea-eb558t-1-ksp.jpg,,1.4 kg,intel uhd graphics,14990000,https://cellphones.com.vn/laptop-asus-vivobook-a415ea-eb558t.html,laptop,,,v5.0,,"ddr4 2666mhz, không hỗ trợ nâng cấp",256gb ssd m.2 pcie g3x4 (còn trống 1 khe ssd m.2 pcie),"màn hình chống loá, 60hz, 250 nits, 45% ntsc",,8gb,,1x type-a usb 3.2 gen 1 1x type-c usb 3.2 2x usb 2.0 port(s) 1x hdmi 1.4,laptop asus vivobook  a415ea-eb558t,,,,,,
62a5d6b35e7f53608f8c83d2,windows 11 home sl,intel core i7-11800h,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-dell-gaming-g15-5511-p105f006agr-ksp.jpg,,2.5 kg,nvidia geforce rtx 3050 4gb gddr6,32590000,https://cellphones.com.vn/laptop-dell-gaming-g15-5511-p105f006agr.html,laptop,,,v5.0,,"ddr4 3200mhz, 2 khe cắm tối đa 32gb",512gb ssd m.2 pcie,tần số quét 120hz,,8gb,,1x usb 3.2 gen 2 type-c port with display port 3x usb 3.2 gen 1 1x hdmi 2.1 1x rj45 1x headset port,laptop dell gaming g15 5511 p105f006agr,,,,,,
62a5d6b35e7f53608f8c83d3,windows 11 home sl,amd ryzen 7 5800u,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-lenovo-ideapad-5-pro-14acn6-82l700mavn_1.jpg,,1.38 kg,amd radeon graphics,19990000,https://cellphones.com.vn/laptop-lenovo-ideapad-5-pro-14acn6-82l700mavn.html,laptop,,,v5.1,,ddr4-3200hz,512gb ssd m.2 2242 pcie 3.0x4 nvme,"tần số quét 90hz, màn hình chống loá, 100% srgb",,16gb,,1x usb 3.2 gen 1 1x usb 3.2 gen 1 1x usb-c 3.2 gen 1 1x usb-c 3.2 gen 1 1x hdmi 1.4b 1x khe đọc thẻ nhớ 1 jack tai nghe / mic (3.5mm),laptop lenovo ideapad 5 pro 14acn6 82l700mavn,,,,,,
62a5d6b45e7f53608f8c83d4,windows 10 home sl,"intel® core™ i5-1135g7 (2.40ghz up to 4.20ghz, 8mb cache)",,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-vivobook-x415ea-eb548t-1-ksp.jpg,,1.60kg,intel uhd graphics,15990000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb548t.html,laptop,,,v5.0,,"ddr4 3200mhz, 1 khe cắm hỗ trợ tối đa 20gb",512gb m.2 nvme pcie 3.0 ssd,màn hình chống loá,,4gb,,1 x usb 3.2 gen 1 type-a 1 x usb 3.2 gen 1 type-c 2 x usb 2.0 type-a 1 x hdmi 1.4 1 x 3.5mm combo audio jack,laptop asus vivobook x415ea-eb548t,,,,,,
62a5d6b45e7f53608f8c83d5,windows 10 home sl,intel core i3-10110u 2.1ghz up to 4.1ghz 4mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-msi-modern-14-b10mw-605vn-ksp-3cell.jpg,,1.3 kg,intel uhd graphics,13830000,https://cellphones.com.vn/laptop-msi-modern-14-b10mw-605vn.html,laptop,,,v5.0,,"ddr4 3200mhz, 1 khe cắm hỗ trợ tối đa 32gb",256gb pcie nvme m.2 ssd,"45% ntsc, thin bezel, 65% srgb",,8gb,,1x type-c usb3.2 gen2 2x type-a usb2.0 1x (4k @ 30hz) hdmi,laptop msi modern 14 b10mw,,,,,,
62a5d6b45e7f53608f8c83d6,windows 11 sl 64 bit,amd ryzen 5 5500u,,https://image.cellphones.com.vn/358x/media/catalog/product/1/_/1_69_22.jpg,,1.3kg,amd radeon graphics,13490000,https://cellphones.com.vn/laptop-msi-modern-14-b5m-204vn.html,laptop,,,5,,"ddr4 8gb (1 x 8gb) 3200mhz; 1 slots, up to 32gb",512gb ssd nvme m.2 pcie gen 3 x4,14 inches,,8gb,,2x type-c usb3.1 gen1 2x type-a usb3.1 gen1 1x sd (xc/hc) 1x (4k @ 6hz) hdmi,laptop msi modern 14 b5m 204vn,,,,,,
62a5d6b45e7f53608f8c83d7,windows 10 home 64,intel® core™ i3-1115g4,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-lenovo-ideapad-3-14itl6-i3-psk_1.jpg,,1.41 kg,integrated intel uhd graphics,14390000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14itl6-i3.html,laptop,,,5.0,,ddr4 3200 mhz,512gb ssd m.2 2242 pcie 3.0x4 nvme,"60 hz, 250 nits, anti-glare led-backlit",,8gb,,1x power connector 1x card reader 1x usb 3.2 gen 1 1x usb-c 3.2 gen 1 (support data transfer only) 1x hdmi® 1.4b 1x headphone / microphone combo jack (3.5mm) 1x usb 2.0,laptop lenovo ideapad 3 14itl6,,,,,,
62a5d6b45e7f53608f8c83d8,windows 10 home sl,intel core i5-1135g7 2.4ghz up to 4.2ghz 8mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-zenbook-ux325ea-kg363t-101-4cellfullhd_22_.jpg,,1.14kg,intel iris xe graphics,20490000,https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg363t.html,laptop,,,v5.0,,lpddr4x 3200mhz,512gb ssd m.2 pcie g3x2 (1 slot),"60 hz, 400 nits, độ phủ màu100% dci-p3",,8gb,,2x thunderbolt 4 usb-c (supports display / power delivery) 1x usb 3.2 gen 1 type-a (up to 5gbps) 1x standard hdmi 2.1,laptop asus zenbook ux325ea-kg363t,,,,,,
62a5d6b55e7f53608f8c83d9,windows 10 home,core i5 1135g7 2.4 ghz up to 4.2ghz-8mb,,https://image.cellphones.com.vn/358x/media/catalog/product/4/4/44234_vostro_3400_ha1.jpg,,1.58 kg,intel iris xe graphics,16490000,https://cellphones.com.vn/laptop-dell-vostro-3400-70253900.html,laptop,,,4.1,,8gb (2 khe cắm / hỗ trợ tối đa 16gb),256gb,14 inches,,8gb,,2 x usb 2.0 1 x hdmi card reader,laptop dell vostro 3400 70253900,,,,,,
62a5d6b55e7f53608f8c83da,windows 11 home sl,amd ryzen 7-5700u,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop_dell_inspirion_n5515_n5r75700u104w1-1.jpg,,1.64 kg,amd redeon graphics,22990000,https://cellphones.com.vn/laptop-dell-inspiron-n5515-n5r75700u104w1.html,laptop,,,v5.1,,ddr4 3200mhz,512gb ssd m2 pcie nvme,màn hình chống loá,,8gb,,2 usb 3.2 gen 1 type-a ports 1 usb 3.2 gen 1 type-c™ port with displayport™ and power delivery 1 hdmi 1.4b port 1 universal audio jack,laptop dell inspirion n5515 n5r75700u104w1,,,,,,
62a5d6b55e7f53608f8c83db,windows 10 home sl,intel core i9-11900h 2.5ghz up to 4.9ghz 24mb,,https://image.cellphones.com.vn/358x/media/catalog/product/a/s/asus-rog-zephyrus-m16-gu603hr-k8.png,,1.9 kg,nvidia geforce rtx™ 3070 8gb gddr6 with rog boost up to 1390mhz at 80w (100w with dynamic boost),68990000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-m16-gu603hr-k8036t.html,laptop,,,v5.2,,"ddr4 3200mhz, 1 khe cắm tối đa 48gb",2tb m.2 nvme pcie 4.0 ssd (2 slots),"tần số quét 165hz, màn hình chống loá, dci-p3:100%",,32gb,,1x thunderbolt 4 (supports displayport and power delivery) 1 x usb 3.2 gen 2 type-c (supports displayport and power delivery) 1 x usb 3.2 gen 2 type-a 1 x usb 3.2 gen 1 type-a 1x hdmi 2.0b 1x rj45 1x 3.5mm combo audio j,laptop asus rog zephyrus m16 gu603hr-k8036t,,,,,,
62a5d6b55e7f53608f8c83dc,windows 10,intel core-i3-1115g4,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-dell-inspiron-3000-i3501-3692blk-1.jpg,,1.7kg,intel uhd graphics,13990000,https://cellphones.com.vn/laptop-dell-inspiron-3000-i3501-3692blk.html,laptop,,,có,,ddr4,256 gb ssd pice,15.6 inches,,8gb,,"sd card slot, hdmi, usb 2.0, usb 3.2, gigabit ethernet",laptop dell inspirion 3000 i3501 3692blk,,,,,,
62a5d6b65e7f53608f8c83dd,windows 11 home,11th gen intel® core™ i5-1135g7,,https://image.cellphones.com.vn/358x/media/catalog/product/s/u/surface-pro-8-vien-man-hinh-mong_2.jpg,,,intel iris xe graphics,26990000,https://cellphones.com.vn/surface-pro-8.html,laptop,,,5.1,,8gb lpddr4,128gb ssd,13 inches,,8gb,,2 x usb-c® with usb 4.0/thunderbolt™ 4 3.5mm headphone jack 1 x surface connect port surface type cover port,surface pro 8 core i5 / 8gb / 128gb nhập khẩu chính hãng,,,,,,
62a5d6b65e7f53608f8c83de,windows 10 home sl,"intel core i5-1135g7 processor (4 x 2.40 ghz), max turbo frequency : 4.20 ghz",,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-hp-probook-430-g8-2h0n6pa-4-ksp.jpg,,1.255 kg,intel iris xe graphics,19590000,https://cellphones.com.vn/laptop-hp-probook-430-g8-2h0n6pa.html,laptop,,,bluetooth 5.0,,"ddr4 3200mhz, 2 khe cắm",256gb ssd pcie (m.2 2280),màn hình chống loá,,4gb,,1 x usb 3.1 gen 1 type-a (supports power port) 1 x usb 3.1 gen 1 type-a (supports charging) 1 x usb 3.1 gen 1 type-c (supports displayport) 1 x hdmi 1 x headphone/microphone combo audio jack,laptop hp probook 430 g8 2h0n6pa,,,,,,
62a5d6b65e7f53608f8c83df,windows 10 home sl,"amd ryzen 5 5500u (6c / 12t, 2.1 / 4.0ghz, 3mb l2 / 8mb l3)",,https://image.cellphones.com.vn/358x/media/catalog/product/_/0/_0000_71cghoz8ats._ac_sl1500-ksp.jpg,,1.65 kg,integrated amd radeon graphics,14490000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-15alc6-82ku00a9us.html,laptop,,,v5.0,,"4gb ddr4-3200 + 4gb so-dimm ddr4-3200, hỗ trợ tối đa 20gb",256gb ssd m.2 2242 pcie 3.0x4 nvme,màn hình chống loá,,8gb,,1x power connector 1x card reader 1x hdmi 1.4b 1x headphone microphone combo jack (3.5mm) 1x usb 2.0 2x usb 3.2 gen 1,laptop lenovo ideapad 3 15alc6,,,,,,
62a5d6b75e7f53608f8c83e0,windows 11 home sl,intel core i7-1165g7 2.8ghz up to 4.7ghz 12mb,,https://image.cellphones.com.vn/358x/media/catalog/product/_/0/_0004_asus-zenbook-ux325ea-kg599w-i7-1-ksp_3.jpg,,1.14kg,intel iris xe graphics,26490000,https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg599w.html,laptop,,,v5.0,,16gb lpddr4x,512gb ssd pcie,"dci-p3: 100%, 550nits, 0.2ms response time",,16gb,,2x thunderbolt 4 usb-c 1x usb 3.2 gen 1 type-a (up to 5gbps) 1x standard hdmi 2.1,laptop asus zenbook ux325ea-kg599w,,,,,,
62a5d6b75e7f53608f8c83e1,windows 10 home sl,amd ryzen 7 3750h 2.3ghz up to 4.0ghz 4mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-acer-gaming-aspire-7-a715-ryzen-7-ksp.jpg,,2.1 kg,nvidia geforce gtx 1650ti 4gb gddr6 + radeon™ vega 8 graphics,19160000,https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-ryzen-7-ssd-512gb.html,laptop,,,v5.0,,"ddr4 2666mhz, 2 khe cắm, hỗ trợ tối đa 32gb",512gb pcie® nvme™ m.2 ssd,"15.6"" fhd (1920 x 1080) ips, anti-glare",,8gb,,"2x usb 3.2, 1x usb type c, 1x usb 2.0, 1x hdmi, 1x rj45",laptop acer gaming aspire 7 a715-41g-r150,,,,,,
62a5d6b75e7f53608f8c83e2,mac os,apple m1 pro,,https://image.cellphones.com.vn/358x/media/catalog/product/m/a/macbook-pro-14-inch-2021-32gb-1tb-1_5_1.jpg,,2.2 kg,card tích hợp - 16 core-gpu,71990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-32gb.html,laptop,,,v5.0,,không hỗ trợ nâng cấp,512gb ssd,"liquid retina xdr, tần số quét 120hz",,32gb,,3 x thunderbolt 4 usb-c 1 x hdmi 1 x jack tai nghe 3.5 mm 1 x sd,macbook pro 16 inch 2021 10 cpu - 16 gpu 32gb 512gb 2021 | chính hãng apple việt nam,,,,,,
62a5d6b75e7f53608f8c83e3,macos,apple m1 pro,,https://image.cellphones.com.vn/358x/media/catalog/product/m/a/macbook-pro-2021-007.jpg,,2.1kg,,60000000,https://cellphones.com.vn/macbook-pro-16-inch-2021.html,laptop,,,v5.0,,,512gb ssd,"120hz, liquid retina, mini led, xdr",,16gb,,1x headphone jack 1x magsafe port 1x hdmi 1x thunderbolt 4 1x sdxc,macbook pro 16 inch 2021 | chính hãng apple việt nam,,,,,,
62a5d6b75e7f53608f8c83e4,windows 11 home,intel core i7-11800h 2.3ghz up to 4.6ghz 24mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-msi-v2.jpg,,1.86 kg,nvidia geforce gtx1650 4gb,20790000,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11sc-662vn.html,laptop,,,bluetooth v5.2,,ddr4 3200mhz,512 gb ssd nvme pcie1 khe hdd 2.5 inch,tấm nền ipstần số quét 144hzđộ phủ màu 45%ntsc,,8gb,,3x usb3.2 gen1 1x type-c usb3.2 gen1 1x hdmi 1x rj-45,laptop gaming msi gf63 thin 11sc 662vn,,,,,,
62a5d6b85e7f53608f8c83e5,windows 11 home sl,intel core i7-11800h 2.3ghz up to 4.6ghz 24mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-ksp-v2-laptop-gaming.jpg,,2.3 kg,nvidia® geforce rtx™ 3050 4gb,27090000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hcb-hn141w.html,laptop,,,v5.2,,"ddr4 3200mhz, 2 khe cắm tối đa 32gb",512gb ssd m.2 pcie g3x2 (còn trống 1 khe ssd m.2 pcie),"màn hình chống loá, tần số quét 144hz",,8gb,,3x usb 3.2 gen 1 type-a 1x rj-45 lan 1x hdmi 2.0b 1x combo audio jack,laptop asus tuf gaming f15 fx506hcb-hn141w,,,,,,
62a5d6b85e7f53608f8c83e6,windows 10 home sl,intel core i5-1135g7 0.9ghz up to 4.2ghz 8mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-vivobook-14-a415ea-9.jpg,,1.4 kg,intel iris xe graphics,18290000,https://cellphones.com.vn/laptop-asus-vivobook-14-a415ea.html,laptop,,,v5.0,,"ddr4 2666mhz, không hỗ trợ nâng cấp",512gb ssd m.2 pcie g3x4 (còn trống 1 khe ssd m.2 pcie),"anti-glare with 45% ntsc, nanoedge",,8gb,,"1 x type-a usb 3.2 gen 1, 1 x type-c usb 3.2, 2 x usb 2.0 port(s), 1 x hdmi 1.4",laptop asus vivobook 14 a415ea-eb360t,,,,,,
62a5d6b85e7f53608f8c83e7,windows 10 home sl,intel core i5-1155g7 cpu intel thế hệ 11 - 2.5ghz up to 4.5ghz 8mb,,https://image.cellphones.com.vn/358x/media/catalog/product/_/0/_0004_msi-modern-15-a11mu-678vn-i5-115-ksp.jpg,,1.6 kg,intel iris xe graphics,17490000,https://cellphones.com.vn/laptop-msi-modern-15-a11m-678vn.html,laptop,,,v5.1,,"ddr4 3200mhz, 2 khe cắm tối đa 64gb",512gb pcie nvme™ m.2 ssd khả năng lưu trữ : 1x m.2 ssd slot (nvme pcie gen3) 1x m.2 ssd slot (nvme pcie gen4),15.6 inches,,8gb,,1x type-c usb 3.2 gen1 2x type-a usb 3.2 gen2 1x type-a usb 2.0 1x mic-in/headphone-out combo jack 1x (4k @ 60hz) hdmi,laptop msi modern 15 a11m,,,,,,
62a5d6b85e7f53608f8c83e8,windows 10 home sl,intel® core™ i5-11400h – cpu thế hệ 11 mới nhất,,https://image.cellphones.com.vn/358x/media/catalog/product/_/0/_0003_60790_laptop_acer_gaming_nitro_5-ksp.jpg,,2.2 kg,nvidia® geforce rtx™ 3050 4g,20990000,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-eagle-an515-57-54mv.html,laptop,,,v5.1,,"ddr4 3200mhz, 2 khe cắm tối đa 32gb","512gb ssd pcie nvme (nâng cấp tối đa 2tb ssd pcie gen3, 8 gb/s, nvme và 2tb hdd 2.5-inch 5400 rpm)","tần số quét 144hz, led-backlit tft lcd",,8gb,,1 x usb type c 1 x usb 3.2 gen 1 port featuring power-off usb charging 2 x usb 3.2 gen 1 ports 1 x ethernet (rj-45) port 1 x hdmi® 2.0,laptop gaming acer nitro 5 eagle an515-57-54mv nh.qensv.003,,,,,,
62a5d6b95e7f53608f8c83e9,windows 11 home,"intel® core i5-1135g7 (upto 4.20 ghz, 8mb)",,https://image.cellphones.com.vn/358x/media/catalog/product/1/2/12_5_4.jpg,,1.80 kg,intel iris xe graphics,14690000,https://cellphones.com.vn/laptop-asus-vivobook-x515ea-ej1046w.html,laptop,,,bluetooth 4.1 (dual band) 1*1,,8gb ddr4 (2*4gb),512gb m.2 nvme™ pcie® 3.0 ssd,"led backlit, anti-glare display, ntsc: 45%",,8gb,,1x usb 3.2 gen 1 type-a 1x usb 3.2 gen 1 type-c 2x usb 2.0 type-a 1x hdmi 1.4 1x 3.5mm combo audio jack,laptop asus vivobook x515ea ej1046w,,,,,,
62a5d6b95e7f53608f8c83ea,windows 11 home sl,intel core i7-11800h,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-msi-gaming-pulse-gl76-11udk-689vn-1.jpg,,2.60 kg,nvidia geforce rtx 3050ti 4gb gddr6,32490000,https://cellphones.com.vn/laptop-msi-gaming-pulse-gl76-11udk-689vn.html,laptop,,,v5.1,,ddr4 3200mhz,512gb ssd nvme pcie gen3x4,tần số quét 144hz,,16gb,,1 x type-c usb3.2 gen1 2 x type-a usb3.2 gen1 1 x type-a usb2.0 1 x (4k @ 60hz) hdmi 1 x mic-in/headphone-out combo,laptop msi gaming pulse gl76 11udk 689vn,,,,,,
62a5d6b95e7f53608f8c83eb,windows 10 home sl,"amd ryzen™ 5 5500u (tốc độ tối đa 4.0 ghz, 8 mb l3 cache, 6 nhân, 12 luồng)",,https://image.cellphones.com.vn/358x/media/catalog/product/_/0/_0004_s-l640-ksp.jpg,,1.69 kg,amd radeon™ graphics,13490000,https://cellphones.com.vn/laptop-hp-15-ef2127-4j0v2ua.html,laptop,,,v5.0,,"8 gb ddr4-3200 mhz ram (2 x 4 gb), tối đa 16gb",256 gb pcie® nvme™ m.2 ssd,"màn hình chống xóa, 250 nits, 45% ntsc",,8gb,,1 superspeed usb type-c® 5gbps signaling rate 2 superspeed usb type-a 5gbps signaling rate 1 hdmi 1.4b 1 ac smart pin 1 headphone/microphone combo,laptop hp 15-ef2127 4j0v2ua,,,,,,
62a5d6b95e7f53608f8c83ec,windows 10 home,"intel core i5-1135g7 tốc độ tối đa 4.20ghz, 4 nhân 8 luồng, 8mb bộ nhớ đệm",,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-lenovo-ideapad-5-15itl05-3-ksp.jpg,,1.66 kg,integrated intel iris xe graphics,18890000,https://cellphones.com.vn/laptop-lenovo-ideapad-5-15itl05.html,laptop,,,v5.1,,ddr4 3200mhz,512gb ssd m.2 2242 pcie 3.0x2 nvme,"độ sáng 300 nit, màn hình chống chói, 45% ntsc",,8gb,,1x usb 3.2 gen 1 1x usb 3.2 gen 1 1x usb-c 3.2 gen 1 (power delivery 3.0 and displayport 1.2) 1x hdmi 1.4b 1x headphone / microphone combo jack (3.5mm),laptop lenovo ideapad 5 15itl05 82fg00m5vn,,,,,,
62a5d6ba5e7f53608f8c83ed,windows 10 home sl,intel core i5-11400h 2.7ghz up to 4.5ghz 12mb,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-tuf-gaming-f15-fx506hc-hn002t-ksp.jpg,,2.3 kg,nvidia® geforce rtx™ 3050 4gb,24390000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hc-hn002t.html,laptop,,,v5.2,,"ddr4 2933mhz, 2 khe cắm hỗ trợ tối đa 32gb",512gb ssd m.2 pcie g3x2 (còn trống 1 khe ssd m.2 pcie),"tần số quét 144hz, màn hình chống lóa",,8gb,,1x thunderbolt 4 support displayport 3x usb 3.2 gen 1 type-a 1x rj-45 lan 1x hdmi 2.0b 1x combo audio jack,laptop asus tuf gaming f15 fx506hc-hn002t,,,,,,
62a5d6ba5e7f53608f8c83ee,window 10,intel core i7-11800h,,https://image.cellphones.com.vn/358x/media/catalog/product/u/n/untitled-1_0002_19636_laptop_msi_katana_gf76_11uc_096vn_1-ksp.jpg,,2.3kg,nvidia® geforce rtx™ 3050 4gb,26990000,https://cellphones.com.vn/laptop-msi-katana-gf76-11uc-096vn.html,laptop,,,v5.1,,"8gb ddr4 3200mhz (2 khe, tối đa 64gb)",ssd 512gb,"ips, tần số quét 144hz, 45%ntsc",,8gb,,1 x type-c usb3.2 gen1 2 x type-a usb3.2 gen1 1 x type-a usb2.0 1 x rj45 - gb lan,laptop msi katana gf76 11uc-096vn,,,,,,
62a5d6ba5e7f53608f8c83ef,windows 10 home sl,"intel® celeron® processor n4500 (1.10ghz up to 2.80ghz, 4m cache)",,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-e210ka-gj031t-ksp.jpg,,1.05kg,intel uhd graphics 600,8290000,https://cellphones.com.vn/laptop-asus-e210ka-gj031t.html,laptop,,,v4.2,,"ddr4, không hỗ trợ nâng cấp",128g emmc ssd,"brightview led backlit, độ phủ màu 45% ntsc, 16:09",,4gb,,1 x type-a usb2.0 1 x type-a usb 3.2 (gen 1) 1 x type-c usb 3.2 (gen 1) 1 x hdmi 1 x thẻ micro sd,laptop asus e210ka-gj031t,,,,,,
62a5d6ba5e7f53608f8c83f0,windows 10 home,10th gen intel® core™ i7-1065g7,,https://image.cellphones.com.vn/358x/media/catalog/product/s/u/surface-pro-i7-16gb-i7_1_-v2.jpg,,776 g,intel® iris® plus graphics,31290000,https://cellphones.com.vn/surface-laptop-pro-7-core-i7-ram-16gb-ssd-256gb-12-3inch.html,laptop,,,bluetooth wireless 5.0 technology,,lpddr4x 3733 mhz,256gb bga pcie ssd,"pixelsense™ display , aspect ratio: 3:2, 60 hz, 395 nits, 95% srgb",,16gb,,1 x surface connect 1 x headset jack 1 x cover port,surface pro 7 core i7 / 16gb / 256gb nhập khẩu chính hãng,,,,,,
62a5d6ba5e7f53608f8c83f1,windows 10 home sl,intel core i3-1005g1 1.20 ghz up to 3.40 ghz,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-asus-vivobook-r564ja-uh31t-1.jpg,,1.68 kg,intel uhd graphics,10990000,https://cellphones.com.vn/laptop-asus-vivobook-r564ja-uh31t.html,laptop,,,,,"ddr4 2666 mhz, trống 1 khe, hỗ trợ tối đa 12gb","128gb ssd, trống 1 khe sata",60 hz.,,4gb,,1 usb 3.2 gen 1 type-c 1 usb 3.2 gen 1 2 usb 2.0 1 hdmi 1 headphone/microphone combo jack,laptop asus vivobook r564ja-uh31t nhập khẩu chính hãng,,,,,,
62a5d6bb5e7f53608f8c83f2,free os,intel® core™ i5-1035g7 1.20ghz/3.70ghz,,https://image.cellphones.com.vn/358x/media/catalog/product/l/a/laptop-lg-gram-14zd90n-v-ax55a5-ksp.jpg,,999g,intel® iris® plus graphics,24280000,https://cellphones.com.vn/laptop-lg-gram-14zd90n-v-ax55a5-2020-chip-core-i5-1035g7-ram-8gb-ssd-512gb-14inch.html,laptop,,,5.0,,"ddr4 3200mhz, không hỗ trợ nâng cấp",512gb m.2 2280 nvme ssd pci-e,ips,,8gb,,"hdmi, usb 3.0 x 2, micro-sd, rj45 ethernet, dc-in",laptop lg gram 2020 14zd90n-v.ax55a5,,,,,,
62a5d6bb5e7f53608f8c83f3,windows 11 home 64,intel core i7 11800h,,https://image.cellphones.com.vn/358x/media/catalog/product/6/3/63925_laptop_lenovo_legion_5_1.jpg,,2.4 kg (5.3 lbs),nvidia geforce rtx 3060 6g gddr6,34990000,https://cellphones.com.vn/laptop-lenovo-gaming-legion-5-15ith6h-82jh002vvn.html,laptop,,,,,2 x 8 gb ddr4 3200,512gb ssd m.2 2280 pcie,ips,,16gb,,,laptop lenovo gaming legion 5 15ith6h 82jh002vvn,,,,,,
